ID,up__Travel_ID,up__Pos,booked_ID,Price,Currency_code
57A77221A8E4645C17002DF03754AB66,556,6,LU-0002,75,EUR
80A77221A8E4645C17002DF03754AB66,563,4,LU-0003,80,EUR
88A77221A8E4645C17002DF03754AB66,564,1,ML-0029,3,EUR
95A77221A8E4645C17002DF03754AB66,565,3,ML-0013,17,EUR
9DA77221A8E4645C17002DF03754AB66,566,1,ML-0008,25,EUR
BDA77221A8E4645C17002DF03754AB66,568,6,ML-0028,15,EUR
DCA77221A8E4645C17002DF03754AB66,573,2,ML-0009,13,EUR
DFA77221A8E4645C17002DF03754AB66,573,4,LU-0003,80,EUR
E0A77221A8E4645C17002DF03754AB66,574,1,LU-0002,75,EUR
E2A77221A8E4645C17002DF03754AB66,574,3,ML-0028,15,EUR
EEA77221A8E4645C17002DF03754AB66,576,1,ML-0009,13,EUR
F4A77221A8E4645C17002DF03754AB66,576,4,ML-0013,17,EUR
F6A77221A8E4645C17002DF03754AB66,577,1,ML-0028,15,EUR
01A87221A8E4645C17002DF03754AB66,580,1,ML-0025,12,EUR
06A87221A8E4645C17002DF03754AB66,581,1,ML-0028,15,EUR
08A87221A8E4645C17002DF03754AB66,581,2,ML-0028,15,EUR
18A87221A8E4645C17002DF03754AB66,583,1,LU-0003,80,EUR
20A87221A8E4645C17002DF03754AB66,584,3,ML-0029,3,EUR
24A87221A8E4645C17002DF03754AB66,585,1,ML-0009,13,EUR
29A87221A8E4645C17002DF03754AB66,585,3,ML-0028,15,EUR
36A87221A8E4645C17002DF03754AB66,589,1,LU-0003,80,EUR
3EA87221A8E4645C17002DF03754AB66,591,4,ML-0008,25,EUR
68A87221A8E4645C17002DF03754AB66,596,2,ML-0009,13,EUR
6BA87221A8E4645C17002DF03754AB66,597,1,ML-0025,12,EUR
8BA87221A8E4645C17002DF03754AB66,603,1,LU-0003,80,EUR
8DA87221A8E4645C17002DF03754AB66,603,2,ML-0028,15,EUR
8EA87221A8E4645C17002DF03754AB66,604,1,ML-0013,17,EUR
8FA87221A8E4645C17002DF03754AB66,605,1,LU-0003,80,EUR
ACA87221A8E4645C17002DF03754AB66,618,1,ML-0008,25,EUR
B5A87221A8E4645C17002DF03754AB66,622,1,ML-0008,25,EUR
C3A87221A8E4645C17002DF03754AB66,627,1,ML-0008,25,EUR
DCA87221A8E4645C17002DF03754AB66,633,2,ML-0029,3,EUR
E3A87221A8E4645C17002DF03754AB66,634,3,ML-0008,25,EUR
E4A87221A8E4645C17002DF03754AB66,635,1,LU-0002,75,EUR
ECA87221A8E4645C17002DF03754AB66,638,1,ML-0008,25,EUR
F2A87221A8E4645C17002DF03754AB66,640,1,ML-0009,13,EUR
F5A87221A8E4645C17002DF03754AB66,642,2,LU-0003,80,EUR
F7A87221A8E4645C17002DF03754AB66,642,3,ML-0009,13,EUR
FFA87221A8E4645C17002DF03754AB66,644,1,ML-0008,25,EUR
07A97221A8E4645C17002DF03754AB66,647,1,LU-0002,75,EUR
0EA97221A8E4645C17002DF03754AB66,648,2,ML-0029,3,EUR
32A97221A8E4645C17002DF03754AB66,658,1,LU-0002,75,EUR
46A97221A8E4645C17002DF03754AB66,662,3,LU-0002,75,EUR
49A97221A8E4645C17002DF03754AB66,665,2,ML-0009,13,EUR
53A97221A8E4645C17002DF03754AB66,667,3,ML-0028,15,EUR
72A97221A8E4645C17002DF03754AB66,676,2,LU-0003,80,EUR
87A97221A8E4645C17002DF03754AB66,680,3,ML-0008,25,EUR
8CA97221A8E4645C17002DF03754AB66,681,2,ML-0028,15,EUR
91A97221A8E4645C17002DF03754AB66,682,3,ML-0025,12,EUR
92A97221A8E4645C17002DF03754AB66,683,2,ML-0009,13,EUR
95A97221A8E4645C17002DF03754AB66,684,2,LU-0002,75,EUR
A1A97221A8E4645C17002DF03754AB66,688,1,LU-0003,80,EUR
B3A97221A8E4645C17002DF03754AB66,693,1,LU-0003,80,EUR
B8A97221A8E4645C17002DF03754AB66,693,3,LU-0002,75,EUR
BBA97221A8E4645C17002DF03754AB66,694,1,LU-0003,80,EUR
C0A97221A8E4645C17002DF03754AB66,695,3,LU-0003,80,EUR
C7A97221A8E4645C17002DF03754AB66,697,1,LU-0002,75,EUR
D1A97221A8E4645C17002DF03754AB66,699,1,LU-0002,75,EUR
E0A97221A8E4645C17002DF03754AB66,702,3,ML-0028,15,EUR
F0A97221A8E4645C17002DF03754AB66,708,1,LU-0003,80,EUR
F5A97221A8E4645C17002DF03754AB66,709,2,ML-0028,15,EUR
F9A97221A8E4645C17002DF03754AB66,711,1,ML-0029,3,EUR
FEA97221A8E4645C17002DF03754AB66,712,1,ML-0009,13,EUR
16AA7221A8E4645C17002DF03754AB66,718,1,ML-0029,3,EUR
1DAA7221A8E4645C17002DF03754AB66,719,1,ML-0013,17,EUR
2DAA7221A8E4645C17002DF03754AB66,722,1,LU-0002,75,EUR
2FAA7221A8E4645C17002DF03754AB66,722,2,ML-0029,3,EUR
32AA7221A8E4645C17002DF03754AB66,724,1,ML-0009,13,EUR
41AA7221A8E4645C17002DF03754AB66,729,1,ML-0028,15,EUR
54AA7221A8E4645C17002DF03754AB66,734,2,ML-0009,13,EUR
85AA7221A8E4645C17002DF03754AB66,750,2,ML-0008,25,EUR
91AA7221A8E4645C17002DF03754AB66,756,2,ML-0029,3,EUR
95AA7221A8E4645C17002DF03754AB66,757,1,ML-0029,3,EUR
98AA7221A8E4645C17002DF03754AB66,758,2,ML-0009,13,EUR
9DAA7221A8E4645C17002DF03754AB66,761,1,ML-0029,3,EUR
B5AA7221A8E4645C17002DF03754AB66,768,3,ML-0013,17,EUR
BCAA7221A8E4645C17002DF03754AB66,770,1,ML-0029,3,EUR
D2AA7221A8E4645C17002DF03754AB66,775,3,ML-0009,13,EUR
E3AA7221A8E4645C17002DF03754AB66,781,1,LU-0002,75,EUR
E8AA7221A8E4645C17002DF03754AB66,782,2,ML-0009,13,EUR
E9AA7221A8E4645C17002DF03754AB66,783,1,LU-0002,75,EUR
FAAA7221A8E4645C17002DF03754AB66,787,1,ML-0028,15,EUR
29AB7221A8E4645C17002DF03754AB66,799,2,ML-0029,3,EUR
3CAB7221A8E4645C17002DF03754AB66,806,1,ML-0009,13,EUR
49AB7221A8E4645C17002DF03754AB66,812,1,LU-0002,75,EUR
52AB7221A8E4645C17002DF03754AB66,815,1,ML-0013,17,EUR
53AB7221A8E4645C17002DF03754AB66,816,1,ML-0028,15,EUR
5BAB7221A8E4645C17002DF03754AB66,819,3,ML-0028,15,EUR
99AB7221A8E4645C17002DF03754AB66,836,2,LU-0002,75,EUR
A8AB7221A8E4645C17002DF03754AB66,839,2,LU-0003,80,EUR
C0AB7221A8E4645C17002DF03754AB66,848,2,ML-0013,17,EUR
DCAB7221A8E4645C17002DF03754AB66,857,2,LU-0003,80,EUR
DDAB7221A8E4645C17002DF03754AB66,857,3,LU-0003,80,EUR
EBAB7221A8E4645C17002DF03754AB66,860,1,ML-0008,25,EUR
0DAC7221A8E4645C17002DF03754AB66,867,3,ML-0028,15,EUR
2FAC7221A8E4645C17002DF03754AB66,881,2,LU-0003,80,EUR
33AC7221A8E4645C17002DF03754AB66,882,2,ML-0013,17,EUR
61AC7221A8E4645C17002DF03754AB66,894,2,ML-0009,13,EUR
70AC7221A8E4645C17002DF03754AB66,898,2,LU-0002,75,EUR
72AC7221A8E4645C17002DF03754AB66,899,1,ML-0029,3,EUR
80AC7221A8E4645C17002DF03754AB66,900,2,LU-0003,80,EUR
99AC7221A8E4645C17002DF03754AB66,908,2,ML-0029,3,EUR
9BAC7221A8E4645C17002DF03754AB66,909,2,ML-0028,15,EUR
B9AC7221A8E4645C17002DF03754AB66,919,1,ML-0029,3,EUR
C0AC7221A8E4645C17002DF03754AB66,920,2,LU-0002,75,EUR
E2AC7221A8E4645C17002DF03754AB66,932,2,ML-0029,3,EUR
E5AC7221A8E4645C17002DF03754AB66,933,1,ML-0008,25,EUR
FFAC7221A8E4645C17002DF03754AB66,939,2,ML-0013,17,EUR
09AD7221A8E4645C17002DF03754AB66,941,2,ML-0013,17,EUR
1EAD7221A8E4645C17002DF03754AB66,947,1,LU-0003,80,EUR
35AD7221A8E4645C17002DF03754AB66,956,1,LU-0003,80,EUR
48AD7221A8E4645C17002DF03754AB66,963,1,ML-0013,17,EUR
6AAD7221A8E4645C17002DF03754AB66,971,2,ML-0029,3,EUR
82AD7221A8E4645C17002DF03754AB66,976,1,ML-0025,12,EUR
8CAD7221A8E4645C17002DF03754AB66,980,1,ML-0025,12,EUR
8EAD7221A8E4645C17002DF03754AB66,981,1,LU-0003,80,EUR
CAAD7221A8E4645C17002DF03754AB66,997,1,LU-0002,75,EUR
D3AD7221A8E4645C17002DF03754AB66,999,2,ML-0029,3,EUR
F3AD7221A8E4645C17002DF03754AB66,1009,3,ML-0013,17,EUR
06AE7221A8E4645C17002DF03754AB66,1015,2,LU-0002,75,EUR
09AE7221A8E4645C17002DF03754AB66,1017,1,ML-0029,3,EUR
13AE7221A8E4645C17002DF03754AB66,1018,2,LU-0003,80,EUR
14AE7221A8E4645C17002DF03754AB66,1019,1,ML-0028,15,EUR
4EAE7221A8E4645C17002DF03754AB66,1039,1,ML-0029,3,EUR
52AE7221A8E4645C17002DF03754AB66,1042,1,LU-0003,80,EUR
5DAE7221A8E4645C17002DF03754AB66,1045,2,ML-0013,17,EUR
5EAE7221A8E4645C17002DF03754AB66,1045,3,ML-0028,15,EUR
61AE7221A8E4645C17002DF03754AB66,1046,1,LU-0003,80,EUR
7CAE7221A8E4645C17002DF03754AB66,1058,1,LU-0002,75,EUR
99AE7221A8E4645C17002DF03754AB66,1072,1,ML-0013,17,EUR
9DAE7221A8E4645C17002DF03754AB66,1072,2,ML-0008,25,EUR
CCAE7221A8E4645C17002DF03754AB66,1088,1,ML-0013,17,EUR
CDAE7221A8E4645C17002DF03754AB66,1089,1,ML-0009,13,EUR
F5AE7221A8E4645C17002DF03754AB66,1105,1,ML-0013,17,EUR
FEAE7221A8E4645C17002DF03754AB66,1106,3,LU-0002,75,EUR
22AF7221A8E4645C17002DF03754AB66,1117,1,LU-0003,80,EUR
2DAF7221A8E4645C17002DF03754AB66,1121,1,ML-0028,15,EUR
2EAF7221A8E4645C17002DF03754AB66,1121,2,ML-0013,17,EUR
36AF7221A8E4645C17002DF03754AB66,1124,1,LU-0003,80,EUR
3EAF7221A8E4645C17002DF03754AB66,1127,1,ML-0008,25,EUR
46AF7221A8E4645C17002DF03754AB66,1129,1,ML-0013,17,EUR
66AF7221A8E4645C17002DF03754AB66,1139,1,LU-0002,75,EUR
70AF7221A8E4645C17002DF03754AB66,1142,2,ML-0028,15,EUR
7FAF7221A8E4645C17002DF03754AB66,1145,1,ML-0013,17,EUR
B0AF7221A8E4645C17002DF03754AB66,1161,2,LU-0003,80,EUR
B4AF7221A8E4645C17002DF03754AB66,1163,2,ML-0029,3,EUR
BBAF7221A8E4645C17002DF03754AB66,1164,2,LU-0002,75,EUR
CEAF7221A8E4645C17002DF03754AB66,1170,1,ML-0013,17,EUR
E3AF7221A8E4645C17002DF03754AB66,1175,3,ML-0009,13,EUR
E5AF7221A8E4645C17002DF03754AB66,1176,1,LU-0003,80,EUR
EAAF7221A8E4645C17002DF03754AB66,1178,1,ML-0009,13,EUR
F7AF7221A8E4645C17002DF03754AB66,1182,1,ML-0013,17,EUR
F9AF7221A8E4645C17002DF03754AB66,1182,2,ML-0008,25,EUR
0BB07221A8E4645C17002DF03754AB66,1187,2,ML-0029,3,EUR
2CB07221A8E4645C17002DF03754AB66,1196,1,ML-0013,17,EUR
57B07221A8E4645C17002DF03754AB66,1206,2,LU-0002,75,EUR
70B07221A8E4645C17002DF03754AB66,1212,2,ML-0029,3,EUR
7EB07221A8E4645C17002DF03754AB66,1217,1,LU-0003,80,EUR
88B07221A8E4645C17002DF03754AB66,1220,1,ML-0013,17,EUR
BDB07221A8E4645C17002DF03754AB66,1235,2,LU-0003,80,EUR
C2B07221A8E4645C17002DF03754AB66,1236,2,ML-0029,3,EUR
DBB07221A8E4645C17002DF03754AB66,1243,1,ML-0009,13,EUR
F2B07221A8E4645C17002DF03754AB66,1253,1,LU-0002,75,EUR
17B17221A8E4645C17002DF03754AB66,1264,1,ML-0028,15,EUR
1BB17221A8E4645C17002DF03754AB66,1265,1,ML-0009,13,EUR
1DB17221A8E4645C17002DF03754AB66,1267,1,ML-0028,15,EUR
2BB17221A8E4645C17002DF03754AB66,1273,1,ML-0013,17,EUR
38B17221A8E4645C17002DF03754AB66,1275,1,ML-0025,12,EUR
41B17221A8E4645C17002DF03754AB66,1277,3,ML-0028,15,EUR
49B17221A8E4645C17002DF03754AB66,1280,1,ML-0009,13,EUR
89B17221A8E4645C17002DF03754AB66,1297,2,ML-0009,13,EUR
A0B17221A8E4645C17002DF03754AB66,1304,1,ML-0008,25,EUR
A6B17221A8E4645C17002DF03754AB66,1305,1,ML-0009,13,EUR
CAB17221A8E4645C17002DF03754AB66,1315,2,ML-0028,15,EUR
D2B17221A8E4645C17002DF03754AB66,1319,1,ML-0013,17,EUR
D3B17221A8E4645C17002DF03754AB66,1320,2,ML-0029,3,EUR
DBB17221A8E4645C17002DF03754AB66,1322,1,LU-0003,80,EUR
F1B17221A8E4645C17002DF03754AB66,1327,3,ML-0029,3,EUR
F7B17221A8E4645C17002DF03754AB66,1331,1,LU-0003,80,EUR
F8B17221A8E4645C17002DF03754AB66,1331,2,ML-0008,25,EUR
FEB17221A8E4645C17002DF03754AB66,1333,1,LU-0003,80,EUR
03B27221A8E4645C17002DF03754AB66,1335,2,ML-0028,15,EUR
1AB27221A8E4645C17002DF03754AB66,1343,2,ML-0008,25,EUR
43B27221A8E4645C17002DF03754AB66,1354,2,ML-0013,17,EUR
5AB27221A8E4645C17002DF03754AB66,1361,2,ML-0029,3,EUR
5CB27221A8E4645C17002DF03754AB66,1362,1,ML-0025,12,EUR
72B27221A8E4645C17002DF03754AB66,1374,2,ML-0009,13,EUR
73B27221A8E4645C17002DF03754AB66,1374,3,ML-0029,3,EUR
78B27221A8E4645C17002DF03754AB66,1375,2,ML-0009,13,EUR
7AB27221A8E4645C17002DF03754AB66,1377,1,LU-0003,80,EUR
A3B27221A8E4645C17002DF03754AB66,1389,2,ML-0009,13,EUR
B1B27221A8E4645C17002DF03754AB66,1394,2,ML-0029,3,EUR
BDB27221A8E4645C17002DF03754AB66,1400,2,ML-0028,15,EUR
CCB27221A8E4645C17002DF03754AB66,1407,3,ML-0028,15,EUR
D4B27221A8E4645C17002DF03754AB66,1408,3,ML-0025,12,EUR
EBB27221A8E4645C17002DF03754AB66,1416,1,LU-0003,80,EUR
EDB27221A8E4645C17002DF03754AB66,1416,2,ML-0028,15,EUR
F5B27221A8E4645C17002DF03754AB66,1418,2,ML-0028,15,EUR
0AB37221A8E4645C17002DF03754AB66,1422,2,ML-0013,17,EUR
46B37221A8E4645C17002DF03754AB66,1439,1,ML-0008,25,EUR
55B37221A8E4645C17002DF03754AB66,1442,2,ML-0009,13,EUR
60B37221A8E4645C17002DF03754AB66,1445,1,LU-0002,75,EUR
64B37221A8E4645C17002DF03754AB66,1446,1,LU-0003,80,EUR
70B37221A8E4645C17002DF03754AB66,1448,2,ML-0009,13,EUR
72B37221A8E4645C17002DF03754AB66,1449,1,LU-0003,80,EUR
78B37221A8E4645C17002DF03754AB66,1450,2,ML-0029,3,EUR
79B37221A8E4645C17002DF03754AB66,1451,1,ML-0028,15,EUR
ABB37221A8E4645C17002DF03754AB66,1466,1,LU-0003,80,EUR
B0B37221A8E4645C17002DF03754AB66,1467,1,ML-0008,25,EUR
B7B37221A8E4645C17002DF03754AB66,1468,1,LU-0003,80,EUR
BAB37221A8E4645C17002DF03754AB66,1469,1,LU-0003,80,EUR
CDB37221A8E4645C17002DF03754AB66,1475,1,ML-0013,17,EUR
E2B37221A8E4645C17002DF03754AB66,1481,1,ML-0009,13,EUR
F3B37221A8E4645C17002DF03754AB66,1487,1,LU-0002,75,EUR
FCB37221A8E4645C17002DF03754AB66,1489,2,ML-0028,15,EUR
03B47221A8E4645C17002DF03754AB66,1491,2,ML-0029,3,EUR
11B47221A8E4645C17002DF03754AB66,1494,3,ML-0029,3,EUR
4CB47221A8E4645C17002DF03754AB66,1510,2,LU-0003,80,EUR
50B47221A8E4645C17002DF03754AB66,1510,3,ML-0009,13,EUR
72B47221A8E4645C17002DF03754AB66,1521,1,ML-0008,25,EUR
74B47221A8E4645C17002DF03754AB66,1521,3,ML-0009,13,EUR
78B47221A8E4645C17002DF03754AB66,1523,1,ML-0028,15,EUR
87B47221A8E4645C17002DF03754AB66,1525,3,ML-0029,3,EUR
97B47221A8E4645C17002DF03754AB66,1529,3,ML-0009,13,EUR
C7B47221A8E4645C17002DF03754AB66,1547,2,ML-0029,3,EUR
D5B47221A8E4645C17002DF03754AB66,1551,3,ML-0008,25,EUR
EAB47221A8E4645C17002DF03754AB66,1557,1,LU-0002,75,EUR
EBB47221A8E4645C17002DF03754AB66,1557,2,ML-0028,15,EUR
F6B47221A8E4645C17002DF03754AB66,1561,1,ML-0009,13,EUR
0DB57221A8E4645C17002DF03754AB66,1567,2,LU-0003,80,EUR
19B57221A8E4645C17002DF03754AB66,1570,1,LU-0002,75,EUR
25B57221A8E4645C17002DF03754AB66,1574,2,LU-0002,75,EUR
47B57221A8E4645C17002DF03754AB66,1589,1,ML-0009,13,EUR
4FB57221A8E4645C17002DF03754AB66,1591,2,LU-0002,75,EUR
81B57221A8E4645C17002DF03754AB66,1612,1,LU-0002,75,EUR
9BB57221A8E4645C17002DF03754AB66,1618,3,ML-0028,15,EUR
C3B57221A8E4645C17002DF03754AB66,1631,2,ML-0025,12,EUR
CCB57221A8E4645C17002DF03754AB66,1634,1,ML-0009,13,EUR
D3B57221A8E4645C17002DF03754AB66,1636,1,ML-0009,13,EUR
E5B57221A8E4645C17002DF03754AB66,1639,3,ML-0025,12,EUR
F0B57221A8E4645C17002DF03754AB66,1643,2,ML-0009,13,EUR
FFB57221A8E4645C17002DF03754AB66,1647,2,ML-0029,3,EUR
42B67221A8E4645C17002DF03754AB66,1667,1,ML-0025,12,EUR
46B67221A8E4645C17002DF03754AB66,1667,3,LU-0003,80,EUR
6AB67221A8E4645C17002DF03754AB66,1680,1,ML-0008,25,EUR
72B67221A8E4645C17002DF03754AB66,1683,1,ML-0028,15,EUR
82B67221A8E4645C17002DF03754AB66,1686,2,ML-0013,17,EUR
8FB67221A8E4645C17002DF03754AB66,1690,2,LU-0002,75,EUR
A0B67221A8E4645C17002DF03754AB66,1696,2,LU-0002,75,EUR
A5B67221A8E4645C17002DF03754AB66,1698,1,LU-0003,80,EUR
B3B67221A8E4645C17002DF03754AB66,1702,2,ML-0013,17,EUR
BDB67221A8E4645C17002DF03754AB66,1704,3,LU-0002,75,EUR
DEB67221A8E4645C17002DF03754AB66,1716,1,ML-0028,15,EUR
EAB67221A8E4645C17002DF03754AB66,1721,1,ML-0013,17,EUR
FAB67221A8E4645C17002DF03754AB66,1726,1,LU-0002,75,EUR
16B77221A8E4645C17002DF03754AB66,1732,1,LU-0002,75,EUR
18B77221A8E4645C17002DF03754AB66,1734,1,ML-0008,25,EUR
1FB77221A8E4645C17002DF03754AB66,1736,2,ML-0008,25,EUR
21B77221A8E4645C17002DF03754AB66,1737,1,ML-0029,3,EUR
36B77221A8E4645C17002DF03754AB66,1742,1,ML-0013,17,EUR
3AB77221A8E4645C17002DF03754AB66,1743,2,LU-0003,80,EUR
48B77221A8E4645C17002DF03754AB66,1746,2,LU-0003,80,EUR
61B77221A8E4645C17002DF03754AB66,1754,2,ML-0028,15,EUR
68B77221A8E4645C17002DF03754AB66,1756,1,ML-0009,13,EUR
ABB77221A8E4645C17002DF03754AB66,1775,2,LU-0002,75,EUR
BBB77221A8E4645C17002DF03754AB66,1781,1,LU-0002,75,EUR
D8B77221A8E4645C17002DF03754AB66,1788,2,ML-0029,3,EUR
E6B77221A8E4645C17002DF03754AB66,1790,3,LU-0002,75,EUR
ECB77221A8E4645C17002DF03754AB66,1791,2,ML-0028,15,EUR
F3B77221A8E4645C17002DF03754AB66,1792,3,ML-0013,17,EUR
09B87221A8E4645C17002DF03754AB66,1797,2,ML-0009,13,EUR
0FB87221A8E4645C17002DF03754AB66,1799,1,ML-0029,3,EUR
15B87221A8E4645C17002DF03754AB66,1800,2,ML-0029,3,EUR
26B87221A8E4645C17002DF03754AB66,1806,3,ML-0013,17,EUR
30B87221A8E4645C17002DF03754AB66,1808,2,ML-0009,13,EUR
67B87221A8E4645C17002DF03754AB66,1827,2,LU-0002,75,EUR
72B87221A8E4645C17002DF03754AB66,1832,1,ML-0008,25,EUR
84B87221A8E4645C17002DF03754AB66,1834,3,LU-0002,75,EUR
A0B87221A8E4645C17002DF03754AB66,1842,1,LU-0002,75,EUR
B3B87221A8E4645C17002DF03754AB66,1845,3,ML-0028,15,EUR
BAB87221A8E4645C17002DF03754AB66,1848,1,LU-0003,80,EUR
BCB87221A8E4645C17002DF03754AB66,1849,1,LU-0003,80,EUR
C8B87221A8E4645C17002DF03754AB66,1851,2,LU-0003,80,EUR
D0B87221A8E4645C17002DF03754AB66,1853,1,ML-0013,17,EUR
D2B87221A8E4645C17002DF03754AB66,1853,2,ML-0009,13,EUR
D7B87221A8E4645C17002DF03754AB66,1857,1,LU-0002,75,EUR
E2B87221A8E4645C17002DF03754AB66,1862,1,ML-0029,3,EUR
E4B87221A8E4645C17002DF03754AB66,1863,1,ML-0028,15,EUR
F4B87221A8E4645C17002DF03754AB66,1867,2,ML-0028,15,EUR
13B97221A8E4645C17002DF03754AB66,1875,1,ML-0028,15,EUR
22B97221A8E4645C17002DF03754AB66,1879,3,ML-0028,15,EUR
25B97221A8E4645C17002DF03754AB66,1881,1,LU-0002,75,EUR
2FB97221A8E4645C17002DF03754AB66,1883,1,LU-0003,80,EUR
33B97221A8E4645C17002DF03754AB66,1884,1,ML-0025,12,EUR
39B97221A8E4645C17002DF03754AB66,1886,2,ML-0025,12,EUR
40B97221A8E4645C17002DF03754AB66,1889,1,ML-0013,17,EUR
59B97221A8E4645C17002DF03754AB66,1896,2,LU-0002,75,EUR
5FB97221A8E4645C17002DF03754AB66,1897,2,ML-0009,13,EUR
62B97221A8E4645C17002DF03754AB66,1899,1,ML-0009,13,EUR
6BB97221A8E4645C17002DF03754AB66,1901,1,ML-0009,13,EUR
6FB97221A8E4645C17002DF03754AB66,1904,1,ML-0028,15,EUR
75B97221A8E4645C17002DF03754AB66,1906,2,ML-0009,13,EUR
92B97221A8E4645C17002DF03754AB66,1915,3,LU-0002,75,EUR
97B97221A8E4645C17002DF03754AB66,1917,1,ML-0013,17,EUR
ADB97221A8E4645C17002DF03754AB66,1924,1,LU-0002,75,EUR
C4B97221A8E4645C17002DF03754AB66,1931,2,ML-0013,17,EUR
CBB97221A8E4645C17002DF03754AB66,1932,1,ML-0028,15,EUR
CCB97221A8E4645C17002DF03754AB66,1932,2,ML-0028,15,EUR
D7B97221A8E4645C17002DF03754AB66,1934,1,ML-0013,17,EUR
D9B97221A8E4645C17002DF03754AB66,1935,1,ML-0013,17,EUR
DBB97221A8E4645C17002DF03754AB66,1935,2,ML-0013,17,EUR
E7B97221A8E4645C17002DF03754AB66,1938,1,ML-0028,15,EUR
EDB97221A8E4645C17002DF03754AB66,1940,1,ML-0013,17,EUR
F7B97221A8E4645C17002DF03754AB66,1942,1,ML-0008,25,EUR
07BA7221A8E4645C17002DF03754AB66,1945,3,LU-0003,80,EUR
0ABA7221A8E4645C17002DF03754AB66,1946,2,ML-0028,15,EUR
0CBA7221A8E4645C17002DF03754AB66,1947,1,ML-0009,13,EUR
18BA7221A8E4645C17002DF03754AB66,1950,1,ML-0029,3,EUR
4DBA7221A8E4645C17002DF03754AB66,1964,3,ML-0009,13,EUR
55BA7221A8E4645C17002DF03754AB66,1967,1,ML-0008,25,EUR
59BA7221A8E4645C17002DF03754AB66,1967,2,ML-0029,3,EUR
62BA7221A8E4645C17002DF03754AB66,1969,2,ML-0008,25,EUR
6BBA7221A8E4645C17002DF03754AB66,1971,3,LU-0003,80,EUR
7EBA7221A8E4645C17002DF03754AB66,1975,3,LU-0002,75,EUR
86BA7221A8E4645C17002DF03754AB66,1978,1,ML-0008,25,EUR
8ABA7221A8E4645C17002DF03754AB66,1979,1,ML-0029,3,EUR
8DBA7221A8E4645C17002DF03754AB66,1979,2,ML-0013,17,EUR
99BA7221A8E4645C17002DF03754AB66,1982,1,LU-0002,75,EUR
9ABA7221A8E4645C17002DF03754AB66,1983,1,ML-0028,15,EUR
ABBA7221A8E4645C17002DF03754AB66,1986,3,ML-0028,15,EUR
C7BA7221A8E4645C17002DF03754AB66,1993,1,LU-0002,75,EUR
CBBA7221A8E4645C17002DF03754AB66,1993,2,LU-0003,80,EUR
EEBA7221A8E4645C17002DF03754AB66,2005,2,ML-0009,13,EUR
FDBA7221A8E4645C17002DF03754AB66,2012,1,ML-0025,12,EUR
02BB7221A8E4645C17002DF03754AB66,2012,2,ML-0025,12,EUR
17BB7221A8E4645C17002DF03754AB66,2021,1,ML-0028,15,EUR
34BB7221A8E4645C17002DF03754AB66,2029,1,LU-0003,80,EUR
3EBB7221A8E4645C17002DF03754AB66,2030,3,ML-0013,17,EUR
40BB7221A8E4645C17002DF03754AB66,2031,1,LU-0003,80,EUR
48BB7221A8E4645C17002DF03754AB66,2032,3,ML-0025,12,EUR
52BB7221A8E4645C17002DF03754AB66,2036,1,ML-0029,3,EUR
58BB7221A8E4645C17002DF03754AB66,2037,3,ML-0028,15,EUR
68BB7221A8E4645C17002DF03754AB66,2040,1,ML-0013,17,EUR
76BB7221A8E4645C17002DF03754AB66,2042,2,ML-0009,13,EUR
8CBB7221A8E4645C17002DF03754AB66,2050,1,ML-0029,3,EUR
92BB7221A8E4645C17002DF03754AB66,2052,2,ML-0028,15,EUR
96BB7221A8E4645C17002DF03754AB66,2053,2,ML-0029,3,EUR
A1BB7221A8E4645C17002DF03754AB66,2055,3,ML-0013,17,EUR
CABB7221A8E4645C17002DF03754AB66,2070,2,ML-0013,17,EUR
D9BB7221A8E4645C17002DF03754AB66,2077,1,ML-0008,25,EUR
F7BB7221A8E4645C17002DF03754AB66,2085,2,ML-0008,25,EUR
12BC7221A8E4645C17002DF03754AB66,2092,1,ML-0008,25,EUR
2FBC7221A8E4645C17002DF03754AB66,2104,1,ML-0028,15,EUR
34BC7221A8E4645C17002DF03754AB66,2105,1,ML-0013,17,EUR
3DBC7221A8E4645C17002DF03754AB66,2108,1,ML-0009,13,EUR
50BC7221A8E4645C17002DF03754AB66,2112,2,LU-0002,75,EUR
56BC7221A8E4645C17002DF03754AB66,2114,2,ML-0008,25,EUR
5FBC7221A8E4645C17002DF03754AB66,2117,1,LU-0003,80,EUR
61BC7221A8E4645C17002DF03754AB66,2118,1,LU-0003,80,EUR
6CBC7221A8E4645C17002DF03754AB66,2119,2,LU-0002,75,EUR
90BC7221A8E4645C17002DF03754AB66,2130,1,LU-0002,75,EUR
A9BC7221A8E4645C17002DF03754AB66,2137,1,ML-0029,3,EUR
B9BC7221A8E4645C17002DF03754AB66,2143,2,ML-0013,17,EUR
BEBC7221A8E4645C17002DF03754AB66,2143,3,LU-0003,80,EUR
C7BC7221A8E4645C17002DF03754AB66,2147,1,ML-0029,3,EUR
DDBC7221A8E4645C17002DF03754AB66,2154,1,ML-0009,13,EUR
E8BC7221A8E4645C17002DF03754AB66,2157,1,LU-0003,80,EUR
EFBC7221A8E4645C17002DF03754AB66,2159,1,LU-0002,75,EUR
F1BC7221A8E4645C17002DF03754AB66,2160,1,ML-0029,3,EUR
F5BC7221A8E4645C17002DF03754AB66,2161,1,ML-0028,15,EUR
